shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil,723
french fries,,,,,,,,,,,,,,,,,,,,822
pickles,chicken,chocolate,energy drink,green tea,,,,,,,,,,,,,,,,891
bug spray,,,,,,,,,,,,,,,,,,,,394
whole wheat pasta,milk,energy bar,butter,pancakes,eggs,barbecue sauce,,,,,,,,,,,,,,346
bramble,,,,,,,,,,,,,,,,,,,,700
fresh tuna,eggs,escalope,,,,,,,,,,,,,,,,,,949
yogurt cake,low fat yogurt,,,,,,,,,,,,,,,,,,,998
mineral water,olive oil,mint,,,,,,,,,,,,,,,,,,403
cake,,,,,,,,,,,,,,,,,,,,357
parmesan cheese,whole wheat pasta,antioxydant juice,mint,,,,,,,,,,,,,,,,,262
mint,,,,,,,,,,,,,,,,,,,,238
spaghetti,mineral water,soup,,,,,,,,,,,,,,,,,,329
ground beef,spaghetti,,,,,,,,,,,,,,,,,,,925
french fries,,,,,,,,,,,,,,,,,,,,767
escalope,,,,,,,,,,,,,,,,,,,,792
eggs,champagne,,,,,,,,,,,,,,,,,,,582
parmesan cheese,whole wheat pasta,ground beef,spaghetti,yams,soup,milk,whole wheat rice,cake,,,,,,,,,,,,51
frozen vegetables,avocado,butter,chicken,salmon,whole wheat rice,champagne,,,,,,,,,,,,,,406
shrimp,green tea,,,,,,,,,,,,,,,,,,,347
chocolate,mineral water,,,,,,,,,,,,,,,,,,,822
shrimp,frozen vegetables,ground beef,spaghetti,mineral water,strong cheese,green beans,,,,,,,,,,,,,,857
asparagus,,,,,,,,,,,,,,,,,,,,741
cookies,,,,,,,,,,,,,,,,,,,,672
champagne,,,,,,,,,,,,,,,,,,,,122
protein bar,fresh bread,,,,,,,,,,,,,,,,,,,242
yogurt cake,,,,,,,,,,,,,,,,,,,,300
tomatoes,mineral water,salmon,fresh bread,toothpaste,,,,,,,,,,,,,,,,781
grated cheese,chutney,eggs,,,,,,,,,,,,,,,,,,136
grated cheese,tomato sauce,mineral water,milk,olive oil,salmon,oil,shallot,,,,,,,,,,,,,421
cereals,antioxydant juice,hot dogs,green tea,,,,,,,,,,,,,,,,,732
frozen vegetables,,,,,,,,,,,,,,,,,,,,100
sandwich,,,,,,,,,,,,,,,,,,,,932
spaghetti,avocado,cookies,strawberries,zucchini,honey,,,,,,,,,,,,,,,672
salt,,,,,,,,,,,,,,,,,,,,103
frozen vegetables,milk,eggs,brownies,,,,,,,,,,,,,,,,,7
grated cheese,chocolate,french fries,tomato juice,,,,,,,,,,,,,,,,,622
grated cheese,herb & pepper,parmesan cheese,spaghetti,extra dark chocolate,french fries,,,,,,,,,,,,,,,937
turkey,herb & pepper,parmesan cheese,ground beef,eggs,french fries,cottage cheese,,,,,,,,,,,,,,925
eggs,chocolate,escalope,,,,,,,,,,,,,,,,,,298
milk,cottage cheese,,,,,,,,,,,,,,,,,,,197
yams,french fries,fresh bread,,,,,,,,,,,,,,,,,,119
burgers,whole wheat pasta,yams,,,,,,,,,,,,,,,,,,923
frozen vegetables,spaghetti,mineral water,avocado,honey,chocolate,champagne,body spray,,,,,,,,,,,,,556
chicken,eggs,,,,,,,,,,,,,,,,,,,699
soup,eggs,,,,,,,,,,,,,,,,,,,567
mineral water,energy bar,,,,,,,,,,,,,,,,,,,377
mineral water,,,,,,,,,,,,,,,,,,,,860
spaghetti,,,,,,,,,,,,,,,,,,,,290
burgers,herb & pepper,ground beef,mineral water,chocolate,soup,milk,chicken,eggs,cooking oil,,,,,,,,,,,370
chocolate,honey,,,,,,,,,,,,,,,,,,,946
frozen vegetables,spaghetti,salmon,honey,cake,chicken,french fries,green tea,,,,,,,,,,,,,687
red wine,,,,,,,,,,,,,,,,,,,,392
chocolate,shrimp,frozen vegetables,parmesan cheese,spaghetti,mineral water,milk,pancakes,light cream,oil,green tea,frozen smoothie,,,,,,,,,691
soda,cottage cheese,,,,,,,,,,,,,,,,,,,336
chicken,yogurt cake,,,,,,,,,,,,,,,,,,,101
burgers,,,,,,,,,,,,,,,,,,,,975
soda,,,,,,,,,,,,,,,,,,,,537
brownies,,,,,,,,,,,,,,,,,,,,287
milk,cake,chili,protein bar,zucchini,,,,,,,,,,,,,,,,841
ham,spaghetti,soup,almonds,rice,green tea,,,,,,,,,,,,,,,586
burgers,,,,,,,,,,,,,,,,,,,,551
turkey,shrimp,frozen vegetables,tomatoes,parmesan cheese,chicken,gums,cooking oil,frozen smoothie,energy drink,green tea,,,,,,,,,,376
shrimp,tomatoes,butter,antioxydant juice,green tea,escalope,,,,,,,,,,,,,,,307
cookies,energy drink,,,,,,,,,,,,,,,,,,,458
mineral water,body spray,,,,,,,,,,,,,,,,,,,779
mineral water,,,,,,,,,,,,,,,,,,,,946
whole wheat pasta,spaghetti,meatballs,milk,chocolate,,,,,,,,,,,,,,,,377
red wine,rice,chili,chocolate bread,,,,,,,,,,,,,,,,,300
pasta,gluten free bar,,,,,,,,,,,,,,,,,,,146
pancakes,,,,,,,,,,,,,,,,,,,,754
burgers,eggs,pancakes,,,,,,,,,,,,,,,,,,393
pancakes,gluten free bar,low fat yogurt,,,,,,,,,,,,,,,,,,77
burgers,chocolate,frozen vegetables,parmesan cheese,whole wheat pasta,muffins,champagne,,,,,,,,,,,,,,763
meatballs,green tea,,,,,,,,,,,,,,,,,,,41
fresh tuna,herb & pepper,mineral water,olive oil,chicken,muffins,chocolate,yogurt cake,,,,,,,,,,,,,44
mineral water,avocado,cake,cottage cheese,,,,,,,,,,,,,,,,,342
herb & pepper,shrimp,tomatoes,,,,,,,,,,,,,,,,,,365
energy drink,,,,,,,,,,,,,,,,,,,,583
green tea,,,,,,,,,,,,,,,,,,,,969
energy bar,,,,,,,,,,,,,,,,,,,,462
tomatoes,spaghetti,mineral water,salmon,strawberries,,,,,,,,,,,,,,,,239
green tea,,,,,,,,,,,,,,,,,,,,789
cookies,,,,,,,,,,,,,,,,,,,,60
nonfat milk,gluten free bar,light mayo,babies food,,,,,,,,,,,,,,,,,718
mineral water,eggs,cake,,,,,,,,,,,,,,,,,,89
mineral water,avocado,eggs,blueberries,light cream,burger sauce,chicken,chili,frozen smoothie,pancakes,,,,,,,,,,,942
cake,,,,,,,,,,,,,,,,,,,,855
burgers,cider,eggs,,,,,,,,,,,,,,,,,,758
herb & pepper,,,,,,,,,,,,,,,,,,,,210
turkey,spaghetti,avocado,,,,,,,,,,,,,,,,,,201
mineral water,low fat yogurt,,,,,,,,,,,,,,,,,,,251
cookies,champagne,,,,,,,,,,,,,,,,,,,132
eggs,french fries,,,,,,,,,,,,,,,,,,,96
tomatoes,,,,,,,,,,,,,,,,,,,,15
mineral water,muffins,french fries,,,,,,,,,,,,,,,,,,158
burgers,ground beef,spaghetti,avocado,fresh bread,,,,,,,,,,,,,,,,945
herb & pepper,whole wheat pasta,milk,gums,rice,chocolate,champagne,tomato juice,,,,,,,,,,,,,448
cake,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,,977
turkey,spaghetti,mineral water,soup,pancakes,honey,whole weat flour,green tea,,,,,,,,,,,,,581
milk,vegetables mix,french fries,,,,,,,,,,,,,,,,,,464
cereals,champagne,green tea,,,,,,,,,,,,,,,,,,531
antioxydant juice,french fries,champagne,,,,,,,,,,,,,,,,,,608
fresh tuna,frozen vegetables,chocolate,milk,fromage blanc,honey,french fries,frozen smoothie,energy drink,,,,,,,,,,,,821
burgers,frozen vegetables,whole wheat pasta,mineral water,chocolate,avocado,cake,french fries,frozen smoothie,cottage cheese,strawberries,tomato juice,,,,,,,,,689
frozen vegetables,tomatoes,mineral water,,,,,,,,,,,,,,,,,,219
mineral water,cake,low fat yogurt,,,,,,,,,,,,,,,,,,215
green beans,escalope,,,,,,,,,,,,,,,,,,,739
grated cheese,,,,,,,,,,,,,,,,,,,,476
tomatoes,vegetables mix,french fries,green tea,,,,,,,,,,,,,,,,,227
burgers,pepper,milk,protein bar,honey,,,,,,,,,,,,,,,,565
grated cheese,herb & pepper,shrimp,ground beef,tomato sauce,spaghetti,blueberries,chocolate,escalope,yogurt cake,,,,,,,,,,,431
shrimp,mineral water,milk,honey,chicken,french fries,fresh bread,green tea,,,,,,,,,,,,,850
shrimp,,,,,,,,,,,,,,,,,,,,410
burgers,grated cheese,milk,cider,cereals,green beans,hot dogs,magazines,green tea,,,,,,,,,,,,326
whole wheat pasta,low fat yogurt,,,,,,,,,,,,,,,,,,,124
whole wheat rice,ham,chocolate,frozen smoothie,,,,,,,,,,,,,,,,,365
soup,olive oil,chicken,cooking oil,cottage cheese,,,,,,,,,,,,,,,,476
olive oil,,,,,,,,,,,,,,,,,,,,429
tomatoes,mineral water,chocolate,avocado,pancakes,rice,chicken,hot dogs,,,,,,,,,,,,,613
burgers,soup,french fries,,,,,,,,,,,,,,,,,,421
green tea,,,,,,,,,,,,,,,,,,,,356
shrimp,tomato juice,magazines,,,,,,,,,,,,,,,,,,313
oil,escalope,,,,,,,,,,,,,,,,,,,129
energy bar,,,,,,,,,,,,,,,,,,,,599
french fries,body spray,light mayo,,,,,,,,,,,,,,,,,,641
mineral water,french fries,melons,,,,,,,,,,,,,,,,,,598
grated cheese,herb & pepper,chicken,french fries,,,,,,,,,,,,,,,,,126
chocolate,,,,,,,,,,,,,,,,,,,,700
whole wheat rice,,,,,,,,,,,,,,,,,,,,271
mineral water,salmon,,,,,,,,,,,,,,,,,,,582
eggs,,,,,,,,,,,,,,,,,,,,991
mineral water,corn,,,,,,,,,,,,,,,,,,,363
fresh tuna,pickles,olive oil,french wine,rice,,,,,,,,,,,,,,,,552
turkey,shrimp,pepper,spaghetti,cookies,pancakes,,,,,,,,,,,,,,,543
strong cheese,french fries,,,,,,,,,,,,,,,,,,,371
grated cheese,frozen vegetables,french fries,cookies,shallot,low fat yogurt,,,,,,,,,,,,,,,471
shrimp,barbecue sauce,french fries,cookies,hot dogs,pancakes,light mayo,green tea,,,,,,,,,,,,,480
green beans,chocolate,,,,,,,,,,,,,,,,,,,579
burgers,tomatoes,spaghetti,french wine,whole wheat rice,oil,tomato juice,,,,,,,,,,,,,,828
turkey,fresh tuna,avocado,milk,fromage blanc,honey,cake,french fries,,,,,,,,,,,,,115
pancakes,cookies,,,,,,,,,,,,,,,,,,,711
burgers,milk,champagne,,,,,,,,,,,,,,,,,,334
cider,champagne,,,,,,,,,,,,,,,,,,,389
spaghetti,pancakes,fresh bread,white wine,,,,,,,,,,,,,,,,,348
champagne,yogurt cake,light mayo,,,,,,,,,,,,,,,,,,774
shrimp,frozen vegetables,milk,nonfat milk,eggs,green beans,french fries,frozen smoothie,mushroom cream sauce,pancakes,light mayo,melons,tomato juice,,,,,,,,822
herb & pepper,ground beef,tomato juice,,,,,,,,,,,,,,,,,,933
milk,melons,,,,,,,,,,,,,,,,,,,857
burgers,grated cheese,ground beef,spaghetti,mineral water,chocolate,milk,olive oil,almonds,soda,chicken,green tea,,,,,,,,,449
pancakes,,,,,,,,,,,,,,,,,,,,259
spaghetti,nonfat milk,carrots,clothes accessories,hot dogs,green tea,,,,,,,,,,,,,,,548
chocolate,muffins,whole wheat rice,escalope,mashed potato,,,,,,,,,,,,,,,,777
frozen vegetables,melons,,,,,,,,,,,,,,,,,,,157
spaghetti,whole weat flour,cottage cheese,protein bar,,,,,,,,,,,,,,,,,943
cookies,pancakes,mint,,,,,,,,,,,,,,,,,,751
burgers,cake,,,,,,,,,,,,,,,,,,,587
soup,hot dogs,,,,,,,,,,,,,,,,,,,930
hot dogs,,,,,,,,,,,,,,,,,,,,547
spaghetti,mineral water,milk,eggs,ketchup,green beans,fresh bread,candy bars,,,,,,,,,,,,,898
shrimp,frozen vegetables,mineral water,milk,black tea,cereals,chocolate,pancakes,yogurt cake,,,,,,,,,,,,685
burgers,french fries,green tea,,,,,,,,,,,,,,,,,,166
shrimp,frozen vegetables,eggs,oil,barbecue sauce,chili,whole weat flour,french fries,cookies,brownies,pancakes,energy drink,salt,,,,,,,,32
frozen vegetables,green tea,french fries,champagne,cookies,brownies,pancakes,,,,,,,,,,,,,,185
champagne,pancakes,green tea,,,,,,,,,,,,,,,,,,824
burgers,spaghetti,whole wheat rice,,,,,,,,,,,,,,,,,,209
burgers,corn,low fat yogurt,,,,,,,,,,,,,,,,,,567
cereals,salad,,,,,,,,,,,,,,,,,,,954
herb & pepper,ground beef,tomato sauce,yams,whole wheat rice,green beans,,,,,,,,,,,,,,,378
turkey,frozen vegetables,,,,,,,,,,,,,,,,,,,752
frozen vegetables,cottage cheese,,,,,,,,,,,,,,,,,,,903
chocolate,yogurt cake,,,,,,,,,,,,,,,,,,,530
mineral water,avocado,muffins,champagne,cookies,body spray,,,,,,,,,,,,,,,958
antioxydant juice,,,,,,,,,,,,,,,,,,,,338
fresh tuna,milk,butter,almonds,salmon,green grapes,gums,whole weat flour,frozen smoothie,low fat yogurt,green tea,,,,,,,,,,792
tomatoes,avocado,meatballs,milk,olive oil,salmon,eggs,,,,,,,,,,,,,,630
chocolate,babies food,,,,,,,,,,,,,,,,,,,737
frozen vegetables,whole wheat rice,cooking oil,cereals,protein bar,magazines,low fat yogurt,,,,,,,,,,,,,,439
grated cheese,ground beef,cake,escalope,,,,,,,,,,,,,,,,,741
shrimp,mineral water,cake,french fries,mushroom cream sauce,,,,,,,,,,,,,,,,914
low fat yogurt,,,,,,,,,,,,,,,,,,,,214
soup,strong cheese,light cream,cottage cheese,,,,,,,,,,,,,,,,,934
mineral water,chicken,yogurt cake,light mayo,,,,,,,,,,,,,,,,,955
burgers,chocolate,escalope,,,,,,,,,,,,,,,,,,223
butter,cookies,,,,,,,,,,,,,,,,,,,63
frozen vegetables,flax seed,clothes accessories,chocolate,frozen smoothie,yogurt cake,,,,,,,,,,,,,,,485
milk,chocolate,champagne,frozen smoothie,light mayo,low fat yogurt,,,,,,,,,,,,,,,386
spaghetti,milk,energy bar,butter,chicken,cottage cheese,tomato juice,fresh bread,,,,,,,,,,,,,562
cake,ketchup,pancakes,fresh bread,,,,,,,,,,,,,,,,,460
olive oil,light mayo,,,,,,,,,,,,,,,,,,,196
champagne,,,,,,,,,,,,,,,,,,,,928
whole wheat rice,,,,,,,,,,,,,,,,,,,,322
fresh tuna,chocolate,spaghetti,fromage blanc,honey,protein bar,,,,,,,,,,,,,,,57
burgers,avocado,almonds,whole wheat rice,protein bar,cauliflower,mint,green tea,,,,,,,,,,,,,31
frozen vegetables,milk,energy bar,eggs,brownies,yogurt cake,green tea,,,,,,,,,,,,,,254
shrimp,ground beef,milk,french wine,frozen smoothie,,,,,,,,,,,,,,,,120
candy bars,,,,,,,,,,,,,,,,,,,,689
burgers,spaghetti,eggs,whole wheat rice,cooking oil,chicken,chocolate,cookies,green tea,,,,,,,,,,,,7
grated cheese,spinach,rice,zucchini,,,,,,,,,,,,,,,,,140
turkey,shrimp,frozen vegetables,mineral water,honey,strawberries,,,,,,,,,,,,,,,394
whole wheat rice,cake,chocolate,,,,,,,,,,,,,,,,,,620
grated cheese,ground beef,pepper,avocado,olive oil,butter,whole wheat rice,low fat yogurt,,,,,,,,,,,,,9
pancakes,mint,green tea,,,,,,,,,,,,,,,,,,970
turkey,milk,cooking oil,chocolate,,,,,,,,,,,,,,,,,873
mineral water,energy bar,escalope,,,,,,,,,,,,,,,,,,935
chocolate,tomatoes,ground beef,tomato sauce,mineral water,salmon,pancakes,,,,,,,,,,,,,,780
shrimp,ground beef,yams,mineral water,milk,cereals,chocolate,pancakes,fresh bread,,,,,,,,,,,,577
red wine,frozen vegetables,ground beef,spaghetti,milk,olive oil,chicken,eggs,extra dark chocolate,,,,,,,,,,,,474
ground beef,mineral water,chocolate,magazines,,,,,,,,,,,,,,,,,370
pickles,antioxydant juice,french fries,,,,,,,,,,,,,,,,,,672
cookies,,,,,,,,,,,,,,,,,,,,542
mineral water,rice,barbecue sauce,ketchup,clothes accessories,french fries,low fat yogurt,,,,,,,,,,,,,,638
chocolate,frozen smoothie,champagne,,,,,,,,,,,,,,,,,,868
turkey,mineral water,pancakes,eggs,light cream,barbecue sauce,cereals,cottage cheese,,,,,,,,,,,,,10
frozen vegetables,tomatoes,milk,vegetables mix,eggs,chocolate,french fries,low fat yogurt,,,,,,,,,,,,,767
protein bar,hand protein bar,green tea,,,,,,,,,,,,,,,,,,758
pasta,,,,,,,,,,,,,,,,,,,,392
shrimp,mineral water,mint,,,,,,,,,,,,,,,,,,255
mineral water,,,,,,,,,,,,,,,,,,,,410
turkey,tomatoes,spaghetti,french fries,escalope,,,,,,,,,,,,,,,,108
turkey,cooking oil,low fat yogurt,green tea,,,,,,,,,,,,,,,,,623
brownies,,,,,,,,,,,,,,,,,,,,133
mineral water,milk,eggs,chili,green tea,,,,,,,,,,,,,,,,438
whole wheat pasta,mineral water,french wine,fromage blanc,pancakes,eggs,honey,cooking oil,chicken,brownies,,,,,,,,,,,94
turkey,burgers,red wine,tomatoes,spaghetti,mineral water,avocado,vegetables mix,pancakes,french fries,,,,,,,,,,,34
shrimp,frozen vegetables,milk,eggs,mushroom cream sauce,,,,,,,,,,,,,,,,35
french fries,,,,,,,,,,,,,,,,,,,,184
grated cheese,ground beef,mineral water,carrots,green tea,,,,,,,,,,,,,,,,793
turkey,grated cheese,frozen vegetables,tomatoes,spaghetti,olive oil,energy bar,honey,,,,,,,,,,,,,481
fresh tuna,mineral water,almonds,chocolate,fresh bread,,,,,,,,,,,,,,,,78
turkey,mineral water,chocolate,,,,,,,,,,,,,,,,,,726
mushroom cream sauce,,,,,,,,,,,,,,,,,,,,975
chocolate,french fries,mint,,,,,,,,,,,,,,,,,,320
french fries,,,,,,,,,,,,,,,,,,,,2
french fries,,,,,,,,,,,,,,,,,,,,653
milk,,,,,,,,,,,,,,,,,,,,539
asparagus,,,,,,,,,,,,,,,,,,,,521
turkey,spaghetti,milk,butter,black tea,pancakes,eggs,salt,,,,,,,,,,,,,835
turkey,pepper,mineral water,,,,,,,,,,,,,,,,,,407
tomatoes,milk,black tea,whole wheat rice,melons,,,,,,,,,,,,,,,,768
fresh tuna,mineral water,black tea,cottage cheese,,,,,,,,,,,,,,,,,774
flax seed,eggs,chicken,cereals,,,,,,,,,,,,,,,,,324
french fries,cottage cheese,green tea,,,,,,,,,,,,,,,,,,140
herb & pepper,eggs,clothes accessories,french fries,,,,,,,,,,,,,,,,,978
eggs,,,,,,,,,,,,,,,,,,,,873
grated cheese,spaghetti,eggs,,,,,,,,,,,,,,,,,,845
burgers,fresh tuna,ground beef,spaghetti,black tea,almonds,barbecue sauce,escalope,mashed potato,cottage cheese,,,,,,,,,,,631
burgers,ham,chocolate,red wine,frozen vegetables,tomato sauce,spaghetti,muffins,honey,french fries,yogurt cake,salt,,,,,,,,,302
chocolate,salmon,cooking oil,body spray,,,,,,,,,,,,,,,,,699
whole wheat pasta,energy bar,,,,,,,,,,,,,,,,,,,546
burgers,mineral water,chocolate,chicken,carrots,frozen smoothie,cottage cheese,,,,,,,,,,,,,,129
burgers,ground beef,mineral water,cake,french fries,protein bar,,,,,,,,,,,,,,,483
burgers,shrimp,tomatoes,mineral water,meatballs,,,,,,,,,,,,,,,,770
red wine,spaghetti,eggs,,,,,,,,,,,,,,,,,,134
spaghetti,chocolate,almonds,chicken,eggs,cooking oil,french fries,champagne,,,,,,,,,,,,,344
french fries,escalope,,,,,,,,,,,,,,,,,,,476
burgers,french fries,champagne,strawberries,green tea,,,,,,,,,,,,,,,,428
eggs,whole wheat rice,cookies,,,,,,,,,,,,,,,,,,954
herb & pepper,pepper,spaghetti,olive oil,pancakes,cake,light cream,antioxydant juice,frozen smoothie,cookies,low fat yogurt,,,,,,,,,,916
grated cheese,herb & pepper,ground beef,spaghetti,mineral water,pancakes,rice,chicken,frozen smoothie,escalope,protein bar,low fat yogurt,,,,,,,,,359
eggs,,,,,,,,,,,,,,,,,,,,268
tomatoes,ground beef,tomato sauce,mineral water,soup,milk,eggplant,mint,,,,,,,,,,,,,864
mineral water,chocolate,mint,,,,,,,,,,,,,,,,,,18
turkey,ground beef,mineral water,cooking oil,,,,,,,,,,,,,,,,,397
grated cheese,herb & pepper,ground beef,,,,,,,,,,,,,,,,,,108
burgers,mineral water,cooking oil,,,,,,,,,,,,,,,,,,460
yams,mineral water,energy bar,eggs,fresh bread,,,,,,,,,,,,,,,,827
green tea,chocolate,magazines,,,,,,,,,,,,,,,,,,681
spaghetti,mineral water,soup,pancakes,tomato juice,,,,,,,,,,,,,,,,124
burgers,shrimp,pepper,spaghetti,mineral water,almonds,chicken,bug spray,low fat yogurt,,,,,,,,,,,,707
fresh tuna,frozen vegetables,energy bar,honey,cake,brownies,yogurt cake,energy drink,,,,,,,,,,,,,529
chocolate,champagne,,,,,,,,,,,,,,,,,,,453
chocolate,french fries,,,,,,,,,,,,,,,,,,,885
fresh tuna,ground beef,pepper,mineral water,pancakes,eggs,whole wheat rice,cake,low fat yogurt,,,,,,,,,,,,69
frozen vegetables,ground beef,mineral water,soup,pancakes,whole wheat rice,frozen smoothie,,,,,,,,,,,,,,377
frozen vegetables,tomatoes,spaghetti,french fries,escalope,shallot,,,,,,,,,,,,,,,387
whole wheat pasta,,,,,,,,,,,,,,,,,,,,429
mineral water,eggs,whole wheat rice,cooking oil,,,,,,,,,,,,,,,,,221
green beans,low fat yogurt,,,,,,,,,,,,,,,,,,,798
spaghetti,spinach,oil,green tea,,,,,,,,,,,,,,,,,285
tomatoes,butter,honey,whole wheat rice,cooking oil,hand protein bar,fresh bread,,,,,,,,,,,,,,176
spaghetti,mineral water,antioxydant juice,french fries,cookies,hot dogs,,,,,,,,,,,,,,,133
frozen vegetables,milk,honey,french fries,frozen smoothie,light mayo,fresh bread,,,,,,,,,,,,,,698
eggs,cookies,,,,,,,,,,,,,,,,,,,622
chocolate,eggs,,,,,,,,,,,,,,,,,,,263
mineral water,olive oil,,,,,,,,,,,,,,,,,,,390
whole wheat pasta,spaghetti,milk,olive oil,black tea,fromage blanc,cake,blueberries,light cream,cereals,,,,,,,,,,,975
grated cheese,spaghetti,,,,,,,,,,,,,,,,,,,453
cereals,cookies,low fat yogurt,,,,,,,,,,,,,,,,,,17
spaghetti,yams,mineral water,honey,,,,,,,,,,,,,,,,,619
mineral water,mint,,,,,,,,,,,,,,,,,,,112
white wine,,,,,,,,,,,,,,,,,,,,421
mineral water,eggs,mint,green tea,,,,,,,,,,,,,,,,,397
mineral water,milk,green tea,,,,,,,,,,,,,,,,,,602
grated cheese,ground beef,chocolate,french fries,,,,,,,,,,,,,,,,,987
burgers,eggs,french fries,,,,,,,,,,,,,,,,,,754
olive oil,brownies,yogurt cake,,,,,,,,,,,,,,,,,,973
grated cheese,frozen vegetables,parmesan cheese,ground beef,spaghetti,mineral water,chocolate,milk,eggs,,,,,,,,,,,,40
pancakes,,,,,,,,,,,,,,,,,,,,748
cottage cheese,low fat yogurt,,,,,,,,,,,,,,,,,,,859
herb & pepper,frozen vegetables,ground beef,spaghetti,soup,eggs,tea,chocolate,tomato juice,zucchini,,,,,,,,,,,372
chocolate,red wine,frozen vegetables,tomatoes,ground beef,spaghetti,eggs,bug spray,green beans,green tea,french fries,cookies,,,,,,,,,560
spaghetti,mineral water,soup,olive oil,pancakes,eggs,,,,,,,,,,,,,,,569
mineral water,chocolate,milk,vegetables mix,eggs,soda,cooking oil,carrots,frozen smoothie,escalope,,,,,,,,,,,532
olive oil,,,,,,,,,,,,,,,,,,,,371
soda,hot dogs,sparkling water,brownies,pancakes,,,,,,,,,,,,,,,,969
grated cheese,escalope,hot dogs,protein bar,fresh bread,,,,,,,,,,,,,,,,726
eggs,blueberries,cereals,green tea,,,,,,,,,,,,,,,,,748
ground beef,spaghetti,chocolate,,,,,,,,,,,,,,,,,,883
shrimp,pepper,milk,eggs,,,,,,,,,,,,,,,,,572
tomatoes,pepper,spaghetti,burger sauce,brownies,,,,,,,,,,,,,,,,543
burgers,cider,barbecue sauce,chocolate,asparagus,green tea,,,,,,,,,,,,,,,511
turkey,red wine,tomatoes,spaghetti,meatballs,milk,almonds,green tea,energy drink,,,,,,,,,,,,22
chocolate,mineral water,hot dogs,cottage cheese,,,,,,,,,,,,,,,,,79
burgers,spaghetti,yams,escalope,mushroom cream sauce,,,,,,,,,,,,,,,,911
cottage cheese,,,,,,,,,,,,,,,,,,,,810
whole wheat pasta,milk,pancakes,low fat yogurt,,,,,,,,,,,,,,,,,675
muffins,cereals,strawberries,,,,,,,,,,,,,,,,,,742
olive oil,muffins,mint,,,,,,,,,,,,,,,,,,880
chocolate,red wine,tomato sauce,spaghetti,mineral water,milk,pancakes,eggs,,,,,,,,,,,,,183
escalope,pasta,shallot,cottage cheese,,,,,,,,,,,,,,,,,889
fresh bread,,,,,,,,,,,,,,,,,,,,440
burgers,shrimp,milk,cake,mint green tea,french fries,fresh bread,low fat yogurt,,,,,,,,,,,,,37
frozen vegetables,spaghetti,milk,salmon,cooking oil,carrots,cereals,protein bar,mint,,,,,,,,,,,,631
herb & pepper,french fries,protein bar,zucchini,,,,,,,,,,,,,,,,,200
olive oil,,,,,,,,,,,,,,,,,,,,40
oil,,,,,,,,,,,,,,,,,,,,459
spaghetti,olive oil,eggs,cake,whole weat flour,pancakes,,,,,,,,,,,,,,,843
muffins,,,,,,,,,,,,,,,,,,,,459
turkey,fresh tuna,herb & pepper,whole wheat pasta,spaghetti,mineral water,milk,pancakes,cake,french fries,escalope,mushroom cream sauce,zucchini,,,,,,,,156
french wine,,,,,,,,,,,,,,,,,,,,473
cookies,,,,,,,,,,,,,,,,,,,,162
spaghetti,,,,,,,,,,,,,,,,,,,,29
mineral water,soup,avocado,blueberries,tea,escalope,cookies,magazines,,,,,,,,,,,,,112
burgers,eggs,cake,french fries,melons,green tea,,,,,,,,,,,,,,,86
ground beef,pancakes,,,,,,,,,,,,,,,,,,,468
spaghetti,escalope,mushroom cream sauce,yogurt cake,,,,,,,,,,,,,,,,,617
almonds,french wine,green tea,french fries,escalope,strawberries,tomato juice,honey,,,,,,,,,,,,,358
mineral water,avocado,,,,,,,,,,,,,,,,,,,583
milk,black tea,,,,,,,,,,,,,,,,,,,401
shrimp,tomatoes,spaghetti,,,,,,,,,,,,,,,,,,378
turkey,ham,honey,low fat yogurt,,,,,,,,,,,,,,,,,135
chocolate,zucchini,,,,,,,,,,,,,,,,,,,736
pickles,avocado,cake,green tea,,,,,,,,,,,,,,,,,24
avocado,champagne,frozen smoothie,,,,,,,,,,,,,,,,,,531
spaghetti,mineral water,chocolate,milk,energy bar,almonds,cereals,mint,,,,,,,,,,,,,740
soup,olive oil,chocolate,,,,,,,,,,,,,,,,,,178
escalope,,,,,,,,,,,,,,,,,,,,656
olive oil,low fat yogurt,,,,,,,,,,,,,,,,,,,52
turkey,,,,,,,,,,,,,,,,,,,,402
french fries,,,,,,,,,,,,,,,,,,,,897
strong cheese,protein bar,,,,,,,,,,,,,,,,,,,295
spaghetti,mineral water,salmon,green grapes,chili,french fries,fresh bread,zucchini,,,,,,,,,,,,,541
champagne,pancakes,green tea,,,,,,,,,,,,,,,,,,5
chocolate,,,,,,,,,,,,,,,,,,,,356
french fries,strawberries,,,,,,,,,,,,,,,,,,,988
spaghetti,,,,,,,,,,,,,,,,,,,,663
shrimp,gums,low fat yogurt,,,,,,,,,,,,,,,,,,135
